hmdb_id,smiles,pubchem_cid,inchikey
HMDB0000365,C[C@]12CC[C@@H](CC1CC[C@@H]3[C@@H]2CC[C@]4([C@H]3CCC4=O)C)O,11055399,QGXBDMJGAMFCBF-QRIARFFBSA-N
HMDB0000366,C([C@@H]([C@@H](CO)O)O)C(=O)O,11528367,VBUWJOHKCBQXNU-IUYQGCFVSA-N
HMDB0000369,C[C@]12CCC3C(C1CC[C@@H]2O)CCC4[C@@]3(CC[C@@H](C4)O)C,53477687,CBMYJHIOYJEBSB-WTVXNACZSA-N
HMDB0000374,CC(=O)[C@]1(CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CCC4=CC(=O)CC[C@]34C)C)O,6238,DBPWSSGDRRHUNT-CEGNMAFCSA-N
HMDB0000376,C[C@H](CCC(=O)O)[C@H]1CC[C@@H]2[C@@]1([C@H](C[C@H]3[C@H]2[C@@H](C[C@@H]4[C@@]3(CC[C@@H](C4)O)C)O)O)C,5283875,BHQCQFFYRZLCQQ-OJGXVJBCSA-N
HMDB0000379,CC(C(=O)O)C(CC(=O)O)(C(=O)O)O,515,YNOXCRMFGMSKIJ-UHFFFAOYSA-N
HMDB0000380,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)CCC4=CC(=C(C=C34)O)OC,13267935,MMKYSUOJWFKECQ-SSTWWWIQSA-N
HMDB0000381,C[C@@H](CCC(=O)O)C1CCC2[C@@]1(CCC3C2CCC4[C@@]3(CC[C@H](C4)O)C)C,53477689,SMEROWZSTRWXGI-IBUNROKMSA-N
HMDB0000387,CCCCCCCCCC(CC(=O)O)O,94216,MUCMKTPAZLSKTL-UHFFFAOYSA-N
HMDB0000390,C[C@H](CCC(=O)O)[C@H]1CC[C@@H]2[C@@]1([C@@H](C[C@H]3[C@H]2[C@H](C[C@H]4[C@@]3(CC[C@H](C4)O)C)O)O)C,5283872,BHQCQFFYRZLCQQ-BJOVICNYSA-N
HMDB0000392,CCCCC/C=C\C(=O)O,5282713,CWMPPVPFLSZGCY-SREVYHEPSA-N
HMDB0000393,C(/C=C/CC(=O)O)C(=O)O,5351896,YHGNXQAFNHCBTK-OWOJBTEDSA-N
HMDB0000394,C(CCCCCC(=O)O)CCCCC(CC(=O)O)O,20848956,CEDZIURHISELSQ-UHFFFAOYSA-N
HMDB0000395,C[C@H](CCC(=O)O)[C@H]1CC[C@@H]2[C@@]1([C@H](C[C@H]3[C@H]2[C@H](C[C@H]4[C@@]3(CC[C@@H](C4)O)C)O)O)C,5283873,BHQCQFFYRZLCQQ-NSYKHXCCSA-N
HMDB0000396,CCC(CO)C(=O)O,188979,ZMZQVAUJTDKQGE-UHFFFAOYSA-N
HMDB0000397,C1=CC(=C(C(=C1)O)O)C(=O)O,19,GLDQAMYCGOIJDV-UHFFFAOYSA-N
HMDB0000398,C(CC(=O)O)C(=O)CC(=O)O,93,RTGHRDFWYQHVFW-UHFFFAOYSA-N
HMDB0000403,C1=NC2=NC(=O)NC(=C2N1)N,76900,DRAVOWXCEBXPTN-UHFFFAOYSA-N
HMDB0000406,C[C@]12CC[C@H]3[C@H]([C@@H]1CC(=O)[C@@H]2O)CCC4=C3C=CC(=C4)O,66417,KJDGFQJCHFJTRH-YONAWACDSA-N
HMDB0000408,CCC(=O)C(C)C(=O)O,189028,QTLYPQZWYOHATR-UHFFFAOYSA-N
HMDB0000409,C[C@H](CCCC(=O)O)O,7131043,YDCRNMJQROAWFT-RXMQYKEDSA-N
HMDB0000410,C[C@H]([C@@H](C)O)C(=O)O,12313369,VEXDRERIMPLZLU-QWWZWVQMSA-N
HMDB0000411,C[C@H](CCC(=O)O)[C@H]1CC[C@@H]2[C@@]1([C@@H](C[C@H]3[C@H]2CC[C@H]4[C@@]3(CC[C@H](C4)O)C)O)C,5283831,KXGVEGMKQFWNSR-MFSKYVBHSA-N
HMDB0000413,C(CCCCC(=O)O)CCCC(CC(=O)O)O,16663321,FYVQCLGZFXHEGL-UHFFFAOYSA-N
HMDB0000415,C[C@H](CCC(=O)O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2[C@H]([C@H]([C@H]4[C@@]3(CC[C@H](C4)O)C)O)O)C,5283853,DKPMWHFRUGMUKF-CRKPLTDNSA-N
HMDB0000416,CC(=O)[C@]1(CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CCC(C4)OS(=O)(=O)O)C)C)O,152971,OMOKWYAQVYBHMG-QUPIPBJSSA-N
HMDB0000418,C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2[C@H](C[C@]4([C@H]3CC[C@]4(C(=O)CO)O)CO)O,44263343,HESFZGWRDUVOMS-FJNAKSJRSA-N
HMDB0000419,C[C@H](CCC(=O)O)[C@H]1CC[C@@H]2[C@@]1([C@H](C[C@H]3[C@H]2[C@@H](C[C@H]4[C@@]3(CC[C@@H](C4)O)C)O)O)C,5283870,BHQCQFFYRZLCQQ-UXWVVXDJSA-N
HMDB0000422,CC(CCC(=O)O)C(=O)O,12046,AQYCMVICBNBXNA-UHFFFAOYSA-N
HMDB0000424,C(CCCC(C(=O)O)O)CCCC(=O)O,128458,LPIOYESQKJFWPQ-UHFFFAOYSA-N
HMDB0000426,CC(CC(=O)O)(C(=O)O)O,1081,XFTRTWQBIOMVPK-UHFFFAOYSA-N
HMDB0000427,C[C@H](CCC(=O)O)[C@H]1CC[C@@H]2[C@@]1([C@H](C[C@H]3[C@H]2[C@H](C[C@@H]4[C@@]3(CC[C@@H](C4)O)C)O)O)C,5283879,BHQCQFFYRZLCQQ-UEXPSFCYSA-N
HMDB0000429,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@H]2O)CCC4=C3C=CC(=C4)O,68570,VOXZDWNPVJITMN-SFFUCWETSA-N
HMDB0000430,C[C@H](CCC(C(C)(C)O)O)[C@H]1CC[C@@H]\2[C@@]1(CCC/C2=C\C=C/3\C[C@@H](CCC3=C)O)C,12895043,FCKJYANJHNLEEP-OIMXRAFZSA-N
HMDB0000431,C[C@]12CC[C@H]3[C@H]([C@@H]1C[C@@H]([C@H]2O)O)CCC4=C3C=CC(=C4)O,21252247,PROQIPRRNZUXQM-LMMHAMTPSA-N
HMDB0000432,C[C@H](CCC(=O)O)[C@H]1CC[C@@H]2[C@@]1([C@H](C[C@H]3[C@H]2[C@H](C[C@@H]4[C@@]3(CC[C@H](C4)O)C)O)O)C,5283877,BHQCQFFYRZLCQQ-PWNRUWOFSA-N
HMDB0000438,C[C@H](CCC(=O)O)[C@H]1CC[C@@H]2[C@@]1([C@H](C[C@H]3[C@H]2CC[C@H]4[C@@]3(CC[C@@H](C4)O)C)O)C,160530,KXGVEGMKQFWNSR-OFYXWCICSA-N
HMDB0000439,C1=COC(=C1)C(=O)NCC(=O)O,21863,KSPQDMRTZZYQLM-UHFFFAOYSA-N
HMDB0000440,C1=CC(=CC(=C1)O)CC(=O)O,12122,FVMDYYGIDFPZAX-UHFFFAOYSA-N
HMDB0000442,C[C@@H](CC(=O)O)O,94318,WHBMMWSBFZVSSR-VKHMYHEASA-N
HMDB0000447,C[C@H](CCC(=O)O)[C@H]1CC[C@@H]2[C@@]1([C@H](C[C@H]3[C@H]2[C@@H](CC4=CC(=O)CC[C@]34C)O)O)C,5283996,ZZUMXQCSMJCDDC-DFQOQHGMSA-N
HMDB0000448,C(CCC(=O)O)CC(=O)O,196,WNLRTRBMVRJNCN-UHFFFAOYSA-N
HMDB0000449,C[C@]12CC[C@H](C[C@@H]1CC[C@@H]3[C@@H]2[C@H](C[C@]4([C@H]3CC[C@@H]4C(=O)CO)C)O)O,101790,RHQQHZQUAMFINJ-NZTKVECHSA-N
HMDB0000450,C(C[C@@H](C(=O)O)N)[C@H](CN)O,3032849,YSMODUONRAFBET-UHNVWZDZSA-N
HMDB0000451,C1CC(CCC1CC(=O)O)O,12702257,ALTAAUJNHYWOGS-UHFFFAOYSA-N
HMDB0000452,CC[C@@H](C(=O)O)N,80283,QWCKQJZIFLGMSD-VKHMYHEASA-N
HMDB0000453,CC1CCCC(=O)O1,13204,RZTOWFMDBDPERY-UHFFFAOYSA-N
HMDB0000458,C[C@]12CC[C@H](C[C@@H]1CC[C@@H]3[C@@H]2CC[C@]4([C@H]3CC[C@H]4O)C)O,9857254,CBMYJHIOYJEBSB-CUZKMJQKSA-N
HMDB0000462,C1(C(=O)NC(=O)N1)NC(=O)N,204,POJWUDADGALRAB-UHFFFAOYSA-N
HMDB0000466,CC1=CNC2=CC=CC=C12,6736,ZFRKQXVRDFCRJG-UHFFFAOYSA-N
HMDB0000467,C[C@@H](CCC(=O)O)C1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2C(=O)C[C@H]4[C@@]3(CC[C@H](C4)O)C)C,53477693,DXOCDBGWDZAYRQ-QPVZPPSOSA-N
HMDB0000468,C[C@@H]([C@@H](C1=CN=C2C(=N1)C(=O)NC(=N2)N)O)O,135403659,LHQIJBMDNUYRAM-DZSWIPIPSA-N
HMDB0000472,C1=CC2=C(C=C1O)C(=CN2)C[C@@H](C(=O)O)N,439280,LDCYZAJDBXYCGN-VIFPVBQESA-N
HMDB0000477,CCCCC/C=C\C/C=C\CCCCCC(=O)O,13932172,WPJGPAAPSBVXNU-HZJYTTRNSA-N
HMDB0000479,CN1C=NC=C1C[C@@H](C(=O)O)N,64969,JDHILDINMRGULE-LURJTMIESA-N
HMDB0000481,C1=NN(C2=C1C(=O)NC=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O,135407110,KFQUAMTWOJHPEJ-DAGMQNCNSA-N
HMDB0000483,C[C@@H](C[C@@H](CC(C)(C)O)O)C1CCC2[C@@]1([C@H](C[C@H]3[C@H]2[C@@H](C[C@H]4[C@@]3(CC[C@H](C4)O)C)O)O)C,53477695,OXSBBBPDYVCAKC-CTSLUMRNSA-N
HMDB0000486,CC(CCCCCC(=O)O)O,167627,OFCMTSZRXXFMBQ-UHFFFAOYSA-N
HMDB0000489,CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@H]1NC(=O)C[C@@H](C(=O)O)N)CO)O)O,123826,YTTRPBWEMMPYSW-HRRFRDKFSA-N
HMDB0000490,C[C@]12CC[C@H](C[C@H]1CC[C@@H]3[C@@H]2CC[C@]4([C@H]3CCC4=O)C)O,5880,QGXBDMJGAMFCBF-BNSUEQOYSA-N
HMDB0000491,CCC(C)C(=O)C(=O)O,47,JVQYSWDUAOAHFM-UHFFFAOYSA-N
HMDB0000493,C[C@]12CC[C@@H](C[C@@H]1CC[C@@H]3[C@@H]2CC[C@]4([C@H]3CC[C@@H]4O)C)O,242332,CBMYJHIOYJEBSB-YSZCXEEOSA-N
HMDB0000494,CC[C@H](CC[C@@H](C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CCC4[C@@]3(CC[C@@H](C4)O)C)C)C(C)C,15559396,LGJMUZUPVCAVPU-KZXGMYDKSA-N
HMDB0000495,C[C@]12CC[C@H](C[C@@H]1CC[C@@H]3[C@@H]2CC[C@]4([C@H]3CCC4O)C)O,441301,CBMYJHIOYJEBSB-UNPXRYTGSA-N
HMDB0000497,C1CN(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O,94312,ZPTBLXKRQACLCR-XVFCMESISA-N
HMDB0000498,C[C@H]([C@H](C(=O)O)O)O,13120901,LOUGYXZSURQALL-PWNYCUMCSA-N
HMDB0000499,CCCCCCCC/C=C\CCCC(=O)O,5312400,AFGUVBVUFZMJMX-KTKRTIGZSA-N
HMDB0000501,C[C@H](CCCC(C)C)C1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2C(=O)C=C4[C@@]3(CCC(C4)O)C)C,53477696,YIKKMWSQVKJCOP-QJFKPLHKSA-N
HMDB0000508,C([C@H](C([C@H](CO)O)O)O)O,6912,HEBKCHPVOIAQTA-NGQZWQHPSA-N
HMDB0000510,C(CC(C(=O)O)N)CC(=O)O,469,OYIFNHCXNCRBQI-UHFFFAOYSA-N
HMDB0000511,CCCCCCCCCC(=O)O,2969,GHVNFZFCNZKVNT-UHFFFAOYSA-N
HMDB0000512,CC(=O)N[C@@H](CC1=CC=CC=C1)C(=O)O,74839,CBQJSKKFNMDLON-JTQLQIEISA-N
HMDB0000513,C[C@H](C[C@H](CC(C)(C)O)O)[C@H]1CC[C@@H]2[C@@]1([C@H](C[C@H]3[C@H]2[C@@H](C[C@H]4[C@@]3(CC[C@H](C4)O)C)O)O)C,21252249,OXSBBBPDYVCAKC-DYGXNTOZSA-N
HMDB0000516,C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)O)O)O)O)O,64689,WQZGKKKJIJFFOK-VFUOTHLCSA-N
HMDB0000517,C(C[C@@H](C(=O)O)N)CN=C(N)N,6322,ODKSFYDXXFIFQN-BYPYZUCNSA-N
HMDB0000518,C[C@H](CCC(=O)O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2[C@@H](C[C@H]4[C@@]3(CC[C@H](C4)O)C)O)C,10133,RUDATBOHQWOJDD-BSWAIDMHSA-N
HMDB0000520,C[C@H](CCCC(C)(C)O)C1CC[C@@H]2[C@@]1([C@H](C[C@H]3[C@H]2[C@@H](C[C@@H]4[C@@]3(CC[C@H](C4)O)C)O)O)C,53477702,NTIXPPFPXLYJCT-SUGKMTRFSA-N
HMDB0000521,CCCCCCCC/C=C\CCCC(=O)O,5312400,AFGUVBVUFZMJMX-KTKRTIGZSA-N
HMDB0000522,C/C(=C\C(=O)O)/CC(=O)O,1551553,WKRBKYFIJPGYQC-DUXPYHPUSA-N
HMDB0000523,C[C@]12CC[C@@H](CC1=CC[C@@H]3[C@@H]2CC[C@]4([C@H]3C[C@@H]([C@H]4O)O)C)O,21252251,GUGSXATYPSGVAY-CUZKMJQKSA-N
HMDB0000525,CC(CCCC(=O)O)O,170748,YDCRNMJQROAWFT-UHFFFAOYSA-N
HMDB0000526,C[C@]12CC[C@H](C[C@@H]1CC[C@@H]3[C@@H]2[C@H](C[C@]4([C@H]3CC[C@@]4(C(=O)CO)O)C)O)O,92748,AODPIQQILQLWGS-FDSHTENPSA-N
HMDB0000529,CCCCCC/C=C\CCCC(=O)O,5312378,IJBFSOLHRKELLR-FPLPWBNLSA-N
HMDB0000532,CC(=O)NCC(=O)O,10972,OKJIRPAQVSHGFK-UHFFFAOYSA-N
HMDB0000534,C[C@H](CC[C@@H](C)C(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CCC4[C@@]3(CCC(C4)O)C)C,22833530,ARYTXMNEANMLMU-XKPVSPJHSA-N
HMDB0000535,CCCCCC(=O)O,8892,FUZZWVXGSFPDMH-UHFFFAOYSA-N
HMDB0000538,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N,5957,ZKHQWZAMYRWXGA-KQYNXXCUSA-N
HMDB0000539,C([C@H]([C@H]([C@@H](C(=O)O)O)O)O)O,122045,QXKAIJAYHKCRRA-JJYYJPOSSA-N
HMDB0000540,C[C@]12CC[C@@H](CC1=CC[C@@H]3[C@@H]2CC[C@]4([C@H]3C[C@H]([C@H]4O)O)C)O,21252252,GUGSXATYPSGVAY-LFJLJVMTSA-N
HMDB0000545,C[C@H](CCC(=O)O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2[C@@H](C[C@H]4[C@@]3(CC[C@H](C4)OS(=O)(=O)O)C)OS(=O)(=O)O)C,13990213,BWXSDJHAJWTEAD-BSWAIDMHSA-N
HMDB0000546,C[C@]12CC[C@@H](C[C@H]1CC[C@@H]3[C@@H]2CC[C@]4([C@H]3CCC4=O)C)O,247732,QGXBDMJGAMFCBF-XRJZGPCZSA-N
HMDB0000549,C1CC(=O)OC1,7302,YEJRWHAVMIAJKC-UHFFFAOYSA-N
HMDB0000550,C[C@]12CC[C@@H](CC1=CC[C@@H]3[C@@H]2CC[C@]4([C@H]3C[C@H]([C@@H]4O)O)C)O,9818021,GUGSXATYPSGVAY-DHKQUUGRSA-N
HMDB0000554,C[C@]12CC[C@H](C[C@@H]1CC[C@@H]3[C@@H]2CC[C@]4([C@H]3CC[C@@H]4O)C)O,15818,CBMYJHIOYJEBSB-KHOSGYARSA-N
HMDB0000555,C[C@@H](CCC(=O)O)CC(=O)O,6999745,SYEOWUNSTUDKGM-YFKPBYRVSA-N
HMDB0000557,CC[C@@H](C)[C@@H](C(=O)O)N,99288,AGPKZVBTJJNPAG-UHNVWZDZSA-N
HMDB0000560,CCCCC/C=C\C/C=C\CCCC(=O)O,5312409,HXHZGHRLVRFQDR-HZJYTTRNSA-N
HMDB0000561,CC1=C(C(CCC1)(C)C)/C=C/C(=C/C=C/C(=C/C=C\C=C(\C)/C=C/C=C(\C)/C=C/C2=C(CCCC2(C)C)C)/C)/C,5927371,OENHQHLEOONYIE-KBPBZLIPSA-N
HMDB0000562,CN1CC(=O)N=C1N,588,DDRJAANPRJIHGJ-UHFFFAOYSA-N
HMDB0000563,C1=CC=C(C=C1)C[C@@H](C(=O)O)O,444718,VOXXWSYKYCBWHO-QMMMGPOBSA-N
HMDB0000565,C([C@H]([C@@H]([C@@H]([C@H](C(=O)O)O)O)O)O)O,128869,RGHNJXZEOKUKBD-MGCNEYSASA-N
HMDB0000568,C([C@H](C([C@@H](CO)O)O)O)O,94154,HEBKCHPVOIAQTA-QWWZWVQMSA-N
HMDB0000569,C1=C(C(=C(C=[N+]1CCCC[C@@H](C(=O)O)N)O)C[C@@H](C(=O)O)N)CC[C@@H](C(=O)[O-])N,53477703,ZAHDXEIQWWLQQL-IHRRRGAJSA-N
HMDB0000570,CC1=C(C2=CC3=C(C(=C(N3)C=C4C(=C(C(=N4)C=C5C(=C(C(=N5)C=C1N2)C)CCC(=O)O)C)CCC(=O)O)C)CCC(=O)O)CCC(=O)O,114935,XNBNKCLBGTWWSD-UHFFFAOYSA-N
HMDB0000572,C1=C(C(=C(C=[N+]1CCCCC(C(=O)O)N)CC[C@@H](C(=O)O)N)CCC[C@@H](C(=O)O)N)CC[C@@H](C(=O)O)N,53477704,VEVRNHHLCPGNDU-NIVVRJPPSA-O
HMDB0000573,CCCCCCCC/C=C\CCCCCCCC(=O)O,445639,ZQPPMHVWECSIRJ-KTKRTIGZSA-N
HMDB0000575,C(CSSCCC(C(=O)O)N)C(C(=O)O)N,10010,ZTVZLYBCZNMWCF-UHFFFAOYSA-N
HMDB0000576,CCOC(=O)CC(=O)O,70615,HGINADPHJQTSKN-UHFFFAOYSA-N
HMDB0000577,C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC[C@H]4[C@@]3(CC[C@@H](C4)O)C)C,221122,QYIXCDOBOSTCEI-NWKZBHTNSA-N
HMDB0000580,CC(=O)N[C@@H]1[C@H]([C@H]([C@H](O[C@H]1O)OS(=O)(=O)O)O)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)C(=O)O)O)O)O,24766,KXKPYJOVDUMHGS-OSRGNVMNSA-N
HMDB0000582,C1=CC(=CC=C1O)OC2=C(C=C(C=C2I)CC(C(=O)O)N)I,123675,ZHSOTLOTTDYIIK-UHFFFAOYSA-N
HMDB0000585,C(CC(CN)O[C@H]1[C@@H]([C@H]([C@H]([C@H](O1)CO)O)O)O[C@@H]2[C@@H](C([C@@H]([C@H](O2)CO)O)O)O)[C@@H](C(=O)O)N,122304,UTIRJVJBKWSIOX-SRMFCGEKSA-N
HMDB0000590,C(CC(=O)NCC(=O)O)CC(=O)O,23592950,NBLKTRLPZFCMJG-UHFFFAOYSA-N
HMDB0000592,C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)O)N)O)O)OS(=O)(=O)O,72361,MTDHILKWIRSIHB-QZABAPFNSA-N
HMDB0000594,C1=CC=C(C=C1)C[C@@H](C(=O)O)NC(=O)CC[C@@H](C(=O)O)N,111299,XHHOHZPNYFQJKL-QWRGUYRKSA-N
HMDB0000600,C(CCN)C[C@@H](C(=O)O)N(C1[C@@H]([C@H]([C@H]([C@H](O1)CO)O)O)O)O,22833535,RCPOVANIIKXVTB-YPPRVYOWSA-N
HMDB0000603,C(CCC(=O)O)C/C=C\CCC(=O)O,9543671,CXGDCGIPEJKSCK-IWQZZHSRSA-N
HMDB0000606,C(CC(=O)O)[C@H](C(=O)O)O,439391,HWXBTNAVRSUOJR-GSVOUGTGSA-N
HMDB0000609,C1=CC(=C(C=C1CC(C(=O)O)N)O)O,836,WTDRDQBEARUVNC-UHFFFAOYSA-N
HMDB0000610,CCCCC/C=C\C/C=C\CCCCCCCC(=O)O[C@H]1CC[C@@]2(C3CC[C@]4(C(C3CC=C2C1)CCC4[C@H](C)CCCC(C)C)C)C,131801653,NAACPBBQTFFYQB-XHDSEGDBSA-N
HMDB0000613,C([C@H]([C@H](C(=O)O)O)O)O,2781043,JPIJQSOTBSSVTP-PWNYCUMCSA-N
HMDB0000619,C[C@H](CCC(=O)O)[C@H]1CC[C@@H]2[C@@]1([C@H](C[C@H]3[C@H]2[C@@H](C[C@H]4[C@@]3(CC[C@H](C4)O)C)O)O)C,221493,BHQCQFFYRZLCQQ-OELDTZBJSA-N
HMDB0000620,C(/C=C/C(=O)O)C(=O)O,5280498,XVOUMQNXTGKGMA-OWOJBTEDSA-N
HMDB0000621,C([C@H]([C@H](C(=O)CO)O)O)O,151261,ZAQJHHRNXZUBTE-NQXXGFSBSA-N
HMDB0000622,CCC(C(=O)O)C(=O)O,11756,UKFXDFUAPNAMPJ-UHFFFAOYSA-N
HMDB0000623,C(CCCCCC(=O)O)CCCCC(=O)O,12736,TVIDDXQYHWJXFK-UHFFFAOYSA-N
HMDB0000625,C([C@H]([C@H]([C@@H]([C@H](C(=O)O)O)O)O)O)O,10690,RGHNJXZEOKUKBD-SQOUGZDYSA-N
HMDB0000626,C[C@H](CCC(=O)O)[C@H]1CC[C@@H]2[C@@]1([C@H](C[C@H]3[C@H]2CC[C@H]4[C@@]3(CC[C@H](C4)O)C)O)C,222528,KXGVEGMKQFWNSR-LLQZFEROSA-N
HMDB0000628,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@H]2O)CCC4=CC(=O)CC[C@]34C,10204,MUMGGOZAMZWBJJ-KZYORJDKSA-N
HMDB0000631,C[C@H](CCC(=O)NCC(=O)O)[C@H]1CCC2[C@@]1([C@H](CC3C2CC[C@H]4[C@@]3(CC[C@H](C4)O)C)O)C,22833539,WVULKSPCQVQLCU-ZMBDPXIHSA-N
HMDB0000634,C/C(=C/C(=O)O)/C(=O)O,643798,HNEGQIOMVPPMNR-IHWYPQMZSA-N
HMDB0000635,CC(=O)CC(=O)CCC(=O)O,5312,WYEPBHZLDUPIOD-UHFFFAOYSA-N
HMDB0000639,[C@@H]([C@@H]([C@H](C(=O)O)O)O)([C@@H](C(=O)O)O)O,3037582,DSLZVSRJTYRBFB-DUHBMQHGSA-N
HMDB0000641,C(CC(=O)N)[C@@H](C(=O)O)N,5961,ZDXPYRJPNDTMRX-VKHMYHEASA-N
HMDB0000642,C[C@@H]([C@@H](C)O)C(=O)O,12313370,VEXDRERIMPLZLU-IUYQGCFVSA-N
HMDB0000643,CC1=C(C2=CC3=NC(=CC4=NC(=CC5=C(C(=C(N5)C=C1N2)CCC(=O)O)C)C(=C4C)CCC(=O)O)C(=C3C)CCC(=O)O)CCC(=O)O,68271,VCCUOZSDXVZCSK-UHFFFAOYSA-N
HMDB0000645,C([C@@H]1[C@H]([C@@H]([C@H](C(O1)OP(=O)(O)O)O)O)O)O,439165,HXXFSFRBOHSIMQ-GASJEMHNSA-N
HMDB0000649,CC[C@@H](CC[C@@H](C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C)C(C)C,457801,KZJWDPNRJALLNS-FBZNIEFRSA-N
HMDB0000653,C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)OS(=O)(=O)O)C)C,65076,BHYOQNUELFTYRT-DPAQBDIFSA-N
HMDB0000656,C(CC(=O)N[C@@H](CSSCC(C(=O)O)N)C(=O)NCC(=O)O)[C@@H](C(=O)O)N,53477713,BNRXZEPOHPEEAS-PPSBICQBSA-N
HMDB0000658,CCCCCC/C=C\CCCCCCCC(=O)O[C@H]1CC[C@@]2([C@H]3CC[C@]4([C@H]([C@@H]3CC=C2C1)CC[C@@H]4[C@H](C)CCCC(C)C)C)C,13828666,HODJWNWCVNUPAQ-XDOSKZMUSA-N
HMDB0000659,C[C@H](CCC(=O)O)[C@H]1CC[C@@H]2[C@@]1([C@H](C[C@H]3[C@H]2CC[C@H]4[C@@]3(CC[C@H](C4)OS(=O)(=O)O)C)OS(=O)(=O)O)C,457190,BYHNMIVTBIJJFZ-LLQZFEROSA-N
HMDB0000661,C(CC(=O)O)CC(=O)O,743,JFCQEDHGNNZCLN-UHFFFAOYSA-N
HMDB0000663,[C@H]([C@@H]([C@@H](C(=O)O)O)O)([C@H](C(=O)O)O)O,33037,DSLZVSRJTYRBFB-LLEIAEIESA-N
HMDB0000664,C[C@H](CCC(=O)O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2C[C@@H]([C@H]4[C@@]3(CC[C@@H](C4)O)C)O)C,5283822,DGABKXLVXPYZII-MMTMODRTSA-N
HMDB0000665,CC(C)CC(C(=O)O)O,92779,LVRFTAZAXQPQHI-UHFFFAOYSA-N
HMDB0000666,CCCCCCC(=O)O,8094,MNWFXJYAOYHMED-UHFFFAOYSA-N
HMDB0000667,C1=CC(=CC=C1C[C@@H](C(=O)O)N)OC2=CC=C(C=C2)O,5461103,KKCIOUWDFWQUBT-AWEZNQCLSA-N
HMDB0000672,C(CCCCCCCC(=O)O)CCCCCCC(=O)O,10459,QQHJDPROMQRDLA-UHFFFAOYSA-N
HMDB0000673,CCCCC/C=C\C/C=C\CCCCCCCC(=O)O,5280450,OYHQOLUKZRVURQ-HZJYTTRNSA-N
HMDB0000679,C(CCNC(=O)N)C[C@@H](C(=O)O)N,65072,XIGSAGMEBXLVJJ-YFKPBYRVSA-N
HMDB0000682,C1=CC=C2C(=C1)C(=CN2)OS(=O)(=O)O,10258,BXFFHSIDQOFMLE-UHFFFAOYSA-N
HMDB0000684,C1=CC=C(C(=C1)C(=O)C[C@@H](C(=O)O)N)N,161166,YGPSJZOEDVAXAB-QMMMGPOBSA-N
HMDB0000686,C[C@H](CCC(=O)O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2[C@H](C[C@H]4[C@@]3(CC[C@@H](C4)O)C)O)C,127601,RUDATBOHQWOJDD-DNMBCGTGSA-N
HMDB0000687,CC(C)C[C@@H](C(=O)O)N,6106,ROHFNLRQFUQHCH-YFKPBYRVSA-N
HMDB0000691,C(C(=O)O)C(=O)O,867,OFOBLEOULBTSOW-UHFFFAOYSA-N
HMDB0000696,CSCC[C@@H](C(=O)O)N,6137,FFEARJCKVFRZRR-BYPYZUCNSA-N
HMDB0000698,C[C@H](CCC(=O)NCC(=O)O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC[C@H]4[C@@]3(CC[C@H](C4)O)C)C,115245,XBSQTYHEGZTYJE-OETIFKLTSA-N
HMDB0000701,CCCCCC(=O)NCC(=O)O,99463,UPCKIPHSXMXJOX-UHFFFAOYSA-N
HMDB0000709,C([C@@H](C(=O)O)N)SSCC(C(=O)NCC(=O)O)N,22833544,ZHRLECIZINSPKL-AKGZTFGVSA-N
